date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,undernourishment_pct,food_production_index,cereal_yield_kg_ha,arable_land_pct,undernourishment_pct_yoy_chg,food_production_index_yoy_chg,cereal_yield_kg_ha_yoy_chg,ffpi_overall,ffpi_cereals,ffpi_overall_mom_pct,ffpi_cereals_yoy_pct,ffpi_above_baseline,ffpi_crisis_flag,dap_to_wheat_elevated,ffpi_volatility_12m,cereals_affordability_idx,supply_stress_flag,food_shock_score,month,year
31-01-2008,1280.2,206.662316,370.660957,593.875,230.625,0.554,89.049,14.65,25.421,7.785,83.586,15.878,138.313,13.889,19.805,1.602,412.25,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,147.81,144.17,6.568,56.367,1,1,0,4.332,69.36,1,2,1,2008
29-02-2008,1414.17,220.06712,424.9956591,692.5,240.0,14.659,112.517,6.486,24.087,10.465,97.775,16.607,118.024,4.065,24.675,1.629,466.25,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,164.07,160.45,11.001,65.891,1,1,0,4.737,62.32,1,2,2,2008
31-03-2008,1488.74,234.357704,439.7160918,862.2,240.0,3.464,120.854,6.494,37.448,5.273,107.048,24.505,122.791,0.0,24.675,1.961,551.1,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,172.06,167.92,4.87,77.618,1,1,0,4.306,59.55,1,2,3,2008
30-04-2008,1422.23,246.44368,362.2292471,953.5,393.0,-17.622,82.66,5.157,61.34,-4.468,88.7,10.589,135.665,63.75,104.156,2.632,673.25,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,159.88,153.68,-7.079,72.171,1,1,0,5.212,65.07,1,2,4,2008
31-05-2008,1437.87,243.4556488,328.7617127,997.5,546.0,-9.239,67.974,-1.212,51.943,1.1,82.309,4.615,154.464,38.931,183.636,3.034,771.75,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,154.83,145.17,-3.159,59.844,1,1,0,5.702,68.88,1,2,5,2008
30-06-2008,1535.16,287.110824,348.5530782,1004.1,546.0,6.02,56.274,17.931,73.746,6.766,83.73,0.662,158.872,0.0,183.636,2.881,775.05,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,170.15,162.24,9.895,64.711,1,1,0,5.851,61.64,1,2,6,2008
31-07-2008,1506.98,265.34032,328.1836044,1075.75,546.0,-5.844,37.657,-7.583,80.697,-1.836,69.873,7.136,169.95,0.0,183.636,3.278,810.88,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,161.73,151.32,-4.949,56.435,1,1,0,6.416,66.09,1,2,7,2008
31-08-2008,1329.64,235.02696,329.3441505,1065.0,546.0,0.354,26.804,-11.424,55.469,-11.768,44.245,-0.999,165.173,0.0,183.636,3.234,805.5,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,148.94,142.88,-7.908,38.921,1,1,0,7.287,69.99,1,2,8,2008
30-09-2008,1201.02,233.84592,295.5503342,980.0,546.0,-10.261,-9.492,-0.503,46.667,-9.673,22.869,-7.981,145.23,0.0,176.456,3.316,763.0,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,138.37,134.81,-7.097,11.876,1,1,0,7.082,74.18,0,1,9,2008
31-10-2008,942.53,183.0612,237.3840776,910.0,546.0,-19.681,-29.17,-21.717,11.511,-21.523,-6.466,-7.143,124.138,0.0,169.63,3.833,728.0,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,109.33,106.91,-20.987,-13.664,1,0,1,9.559,93.54,0,1,10,2008
30-11-2008,825.64,163.77088,226.8462327,710.0,546.0,-4.439,-29.51,-10.538,-4.368,-12.402,-27.672,-21.978,58.837,0.0,169.63,3.13,628.0,10.1,100.5460204,3366.704084,10.53971248,-0.9,-0.702,57.483,99.31,98.96,-9.165,-19.427,0,0,0,9.751,101.05,0,0,11,2008
31-12-2008,745.55,158.25936,220.1354096,495.0,546.0,-2.958,-40.281,-3.365,-12.202,-9.7,-37.229,-30.282,-3.415,0.0,169.63,2.249,520.5,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,93.99,95.84,-5.357,-29.586,0,0,0,9.262,104.34,0,0,12,2008
31-01-2009,789.89,172.82552,239.1142672,308.875,546.0,8.621,-35.49,9.204,-16.373,5.947,-38.299,-37.601,-47.99,0.0,136.748,1.292,427.44,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,101.47,104.36,7.958,-27.613,1,0,0,9.397,95.82,0,0,1,2009
28-02-2009,747.64,163.3772,224.6875421,313.75,580.125,-6.033,-47.132,-5.467,-25.76,-5.349,-47.132,1.578,-54.693,6.25,141.719,1.396,446.94,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,95.75,98.34,-5.637,-38.71,0,0,0,8.369,101.69,0,0,2,2009
31-03-2009,730.71,164.55824,230.9817327,317.8,682.5,2.801,-47.47,0.723,-29.783,-2.264,-50.918,1.291,-63.141,17.647,184.375,1.376,500.15,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,96.25,100.12,0.522,-40.376,0,0,0,8.035,99.88,0,0,3,2009
30-04-2009,809.08,168.49504,233.4731285,300.625,682.5,1.079,-35.545,2.392,-31.629,10.725,-43.112,-5.404,-68.471,0.0,73.664,1.288,491.56,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,100.55,101.82,4.468,-33.745,1,0,0,8.371,98.21,0,0,4,2009
31-05-2009,889.62,179.91176,261.4817346,267.875,682.5,11.997,-20.465,6.776,-26.101,9.955,-38.129,-10.894,-73.145,0.0,25.0,1.024,475.19,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,110.26,111.52,9.657,-23.18,1,0,0,9.189,89.67,0,0,5,2009
30-06-2009,892.92,179.51808,256.6449315,256.1,682.5,-1.85,-26.368,-0.219,-37.474,0.371,-41.835,-4.396,-74.495,0.0,25.0,0.998,469.3,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,109.58,110.29,-0.617,-32.02,1,0,0,8.378,90.67,0,0,6,2009
31-07-2009,846.3,151.5668,224.8503833,263.25,615.625,-12.389,-31.486,-15.57,-42.878,-5.221,-43.841,2.792,-75.529,-9.799,12.752,1.171,439.44,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,97.5,94.98,-11.024,-37.232,0,0,0,8.668,105.29,0,0,7,2009
31-08-2009,903.15,151.96048,210.3729081,276.4,530.0,-6.439,-36.124,0.26,-35.343,6.717,-32.076,4.995,-74.047,-13.909,-2.93,1.314,403.2,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,97.66,91.79,0.164,-35.757,0,0,0,8.63,108.94,0,0,8,2009
30-09-2009,858.18,150.38576,191.0933295,280.625,425.0,-9.164,-35.343,-1.036,-35.69,-4.979,-28.546,1.529,-71.365,-19.811,-22.161,1.469,352.81,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,92.6,86.92,-5.181,-35.524,0,0,0,8.567,115.05,0,0,9,2009
31-10-2009,897.0,167.314,198.8488684,271.625,425.0,4.059,-16.233,11.257,-8.602,4.524,-4.831,-3.207,-70.151,0.0,-22.161,1.366,348.31,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,98.6,93.57,6.479,-12.478,0,0,0,6.789,106.87,0,0,10,2009
30-11-2009,932.38,171.64448,211.0383493,273.2,425.0,6.13,-6.969,2.588,4.808,3.944,12.928,0.58,-61.521,0.0,-22.161,1.295,349.1,9.5,101.1341307,3534.91475,10.54767136,-0.6,0.588,168.211,102.72,97.6,4.178,-1.374,1,0,0,6.345,102.46,0,0,11,2009
31-12-2009,939.91,164.55824,206.2514056,331.5,425.0,-2.268,-6.307,-4.128,3.98,0.808,26.069,21.34,-33.03,0.0,-22.161,1.607,378.25,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,100.93,94.47,-1.743,-1.429,1,0,0,6.126,105.85,0,0,12,2009
31-01-2010,920.55,167.314,201.190932,383.0,389.375,-2.454,-15.86,1.675,-3.189,-2.06,16.542,15.535,23.998,-8.382,-28.686,1.904,386.19,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,99.91,94.1,-1.011,-9.831,0,0,0,5.701,106.27,0,0,1,2010
28-02-2010,909.19,161.80248,194.0,413.625,374.375,-3.574,-13.658,-3.294,-0.964,-1.234,21.608,7.996,31.833,-3.852,-35.466,2.132,394.0,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,97.29,90.88,-2.622,-7.586,0,0,0,5.492,110.04,0,0,2,2010
31-03-2010,911.07,159.04672,191.0750718,424.5,340.0,-1.508,-17.277,-1.703,-3.349,0.207,24.683,2.629,33.575,-9.182,-50.183,2.222,382.25,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,96.4,89.42,-0.915,-10.687,0,0,0,5.501,111.83,0,0,3,2010
30-04-2010,902.83,157.07832,192.87,417.5,340.0,0.939,-17.391,-1.238,-6.776,-0.904,11.587,-1.649,38.877,0.0,-50.183,2.165,378.75,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,95.96,89.26,-0.456,-12.335,0,0,0,5.331,112.03,0,0,4,2010
31-05-2010,859.49,163.3772,181.605589,410.0,334.5,-5.84,-30.548,4.01,-9.19,-4.8,-3.387,-1.796,53.056,-1.618,-50.989,2.258,372.25,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,93.7,88.5,-2.355,-20.642,0,0,0,4.335,112.99,0,0,5,2010
30-06-2010,860.28,152.74784,157.6720985,392.5,312.5,-13.179,-38.564,-6.506,-14.912,0.092,-3.655,-4.268,53.26,-6.577,-54.212,2.489,352.5,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,88.05,79.96,-6.03,-27.5,0,0,0,4.539,125.06,0,0,6,2010
31-07-2010,910.82,163.75682,195.8176906,418.125,312.5,24.193,-12.912,7.207,8.043,5.875,7.624,6.529,58.832,0.0,-49.239,2.135,365.31,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,98.01,91.86,11.312,-3.285,0,0,0,4.935,108.86,0,0,7,2010
31-08-2010,997.62,175.58128,246.2472245,459.9,312.5,25.753,17.053,7.221,15.544,9.53,10.46,9.991,66.389,0.0,-41.038,1.868,386.2,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,111.47,106.78,13.733,16.331,1,0,0,6.303,93.65,0,0,8,2010
30-09-2010,1035.26,205.89464,271.6735975,506.0,312.5,10.326,42.168,17.265,36.911,3.773,20.634,10.024,80.312,0.0,-26.471,1.863,409.25,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,122.68,121.32,10.057,39.577,1,0,0,6.416,82.43,1,1,9,2010
31-10-2010,1146.75,235.81432,270.2321959,557.25,312.5,-0.531,35.898,14.532,40.941,10.769,27.843,10.128,105.154,0.0,-26.471,2.062,434.88,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,132.69,129.58,8.159,38.485,1,1,0,6.527,77.17,1,2,10,2010
30-11-2010,1231.69,238.1764,274.0807608,554.1,322.5,1.424,29.872,1.002,38.761,7.407,32.102,-0.565,102.818,3.2,-24.118,2.022,438.3,9.1,102.7813096,3554.14602,10.59687654,-0.4,1.647,19.231,137.16,131.14,3.369,34.365,1,1,0,6.515,76.25,1,2,11,2010
31-12-2010,1324.72,250.38048,306.5201044,540.625,322.5,11.836,48.615,5.124,52.153,7.553,40.941,-2.432,63.084,0.0,-24.118,1.764,431.56,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,148.2,142.06,8.049,50.376,1,1,0,6.531,70.39,1,2,12,2010
31-01-2011,1365.73,264.94664,326.5565676,547.4,322.5,6.537,62.312,5.818,58.353,3.096,48.36,1.253,42.924,0.0,-17.175,1.676,434.95,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,155.71,150.84,5.067,60.298,1,1,0,6.388,66.3,1,2,1,2011
28-02-2011,1359.86,292.89792,348.1203485,413.625,374.375,6.603,79.443,10.55,81.022,-0.43,49.568,-24.438,0.0,16.085,0.0,1.188,394.0,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,164.11,163.8,5.395,80.238,1,1,0,6.049,61.05,0,1,2,2011
31-03-2011,1306.53,290.53584,316.7465707,424.5,340.0,-9.012,65.771,-0.806,82.673,-3.922,43.406,2.629,0.0,-9.182,0.0,1.34,382.25,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,156.72,155.95,-4.503,74.402,1,1,0,6.424,64.12,0,1,3,2011
30-04-2011,1310.45,319.27448,336.1242956,417.5,340.0,6.118,74.275,9.892,103.258,0.3,45.149,-1.649,0.0,0.0,0.0,1.242,378.75,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,165.34,168.64,5.5,88.931,1,1,0,6.25,59.3,0,1,4,2011
31-05-2011,1296.03,307.85776,355.2778856,410.0,334.5,5.698,95.632,-3.576,88.434,-1.1,50.791,-1.796,0.0,-1.618,0.0,1.154,372.25,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,165.49,169.74,0.091,91.797,1,1,0,6.031,58.91,0,1,5,2011
30-06-2011,1319.38,310.61352,326.4299292,575.875,355.0,-8.12,107.031,0.895,103.351,1.802,53.366,40.457,46.72,6.129,13.6,1.764,465.44,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,162.56,163.94,-1.77,105.028,1,1,0,5.416,61.0,1,2,6,2011
31-07-2011,1337.36,300.77152,303.8839298,597.625,442.5,-6.907,55.187,-3.169,83.67,1.363,46.83,3.777,42.93,24.648,41.6,1.967,520.06,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,157.97,155.95,-2.824,69.769,1,1,0,5.542,64.12,1,2,7,2011
31-08-2011,1328.39,310.21984,327.0665895,597.4,442.5,7.629,32.82,3.141,76.682,-0.671,33.156,-0.038,29.898,0.0,41.6,1.827,519.95,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,162.95,163.97,3.152,53.559,1,1,0,4.657,60.99,1,2,8,2011
30-09-2011,1307.85,295.26,315.9162291,587.875,442.5,-3.409,16.285,-4.822,43.403,-1.546,26.331,-1.594,16.181,0.0,41.6,1.861,515.19,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,157.56,157.12,-3.308,29.509,1,1,0,4.493,63.65,0,1,9,2011
31-10-2011,1223.1,274.78864,289.0108358,571.4,435.0,-8.517,6.949,-6.933,16.528,-6.48,6.658,-2.802,2.539,-1.695,39.2,1.977,503.2,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,146.11,145.08,-7.267,11.962,1,1,0,4.827,68.93,0,1,10,2011
30-11-2011,1213.96,274.39496,281.0064022,563.5,435.0,-2.77,2.527,-0.143,15.207,-0.747,-1.439,-1.383,1.696,0.0,34.884,2.005,499.25,8.7,99.5218776,3552.349708,10.60873134,-0.4,-3.259,-1.796,144.44,143.14,-1.143,9.151,1,1,0,4.793,69.86,0,1,11,2011
31-12-2011,1203.28,258.64776,269.0300071,488.75,450.0,-4.262,-12.231,-5.739,3.302,-0.88,-9.167,-13.265,-9.595,3.448,39.535,1.817,469.38,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,139.17,135.88,-3.649,-4.35,1,1,0,4.29,73.59,0,1,12,2011
31-01-2012,1216.28,272.844845,274.8931741,451.4,495.0,2.179,-15.821,5.489,2.981,1.08,-10.943,-7.642,-17.537,10.0,53.488,1.642,473.2,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,143.31,141.3,2.975,-6.325,1,1,0,4.083,70.77,0,1,1,2012
29-02-2012,1249.12,279.458669,277.7729593,435.5,495.0,1.048,-20.208,2.424,-4.588,2.7,-8.143,-3.522,5.289,0.0,32.22,1.568,465.25,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,146.34,143.85,2.114,-12.179,1,1,0,3.74,69.52,0,1,2,2012
31-03-2012,1285.38,280.69384,283.8782541,442.875,495.0,2.198,-10.377,0.442,-3.388,2.903,-1.619,1.693,4.329,0.0,45.588,1.56,468.94,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,148.97,145.61,1.797,-6.63,1,1,0,3.626,68.68,0,1,3,2012
30-04-2012,1308.89,274.00128,266.3239218,478.0,477.5,-6.184,-20.766,-2.384,-14.18,1.829,-0.119,7.931,14.491,-3.535,40.441,1.795,477.75,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,145.96,139.66,-2.021,-17.185,1,1,0,3.138,71.6,0,1,4,2012
31-05-2012,1220.55,269.27712,264.358724,490.5,477.5,-0.738,-25.591,-1.724,-12.532,-6.749,-5.824,2.615,19.634,0.0,42.75,1.855,484.0,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,141.19,137.86,-3.268,-18.782,1,1,0,3.183,72.54,0,1,5,2012
30-06-2012,1181.93,267.30872,276.1899195,501.625,477.5,4.475,-15.391,-0.731,-13.942,-3.164,-10.418,2.268,-12.893,0.0,34.507,1.816,489.56,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,141.06,140.0,-0.092,-14.603,1,1,0,3.196,71.43,0,1,6,2012
31-07-2012,1239.49,333.05328,345.6879468,436.875,279.5,25.163,13.757,24.595,10.733,4.87,-7.318,-12.908,-26.898,-41.466,-36.836,1.264,358.19,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,166.58,174.8,18.092,12.087,1,1,0,6.342,57.21,0,1,7,2012
31-08-2012,1250.27,331.9920557,349.4003507,504.5,477.5,1.074,6.829,-0.319,7.018,0.87,-5.881,15.479,-15.551,70.841,7.91,1.444,491.0,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,167.37,175.33,0.474,6.928,1,1,0,6.291,57.04,0,1,8,2012
30-09-2012,1280.95,320.8492,353.4209238,527.375,477.5,1.151,11.872,-3.356,8.667,2.454,-2.057,4.534,-10.291,0.0,7.91,1.492,502.44,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,167.09,173.05,-0.167,10.139,1,1,0,6.188,57.79,0,1,9,2012
31-10-2012,1177.95,321.24288,358.195667,533.5,477.5,1.351,23.938,0.123,16.905,-8.041,-3.691,1.161,-6.633,0.0,9.77,1.489,505.5,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,163.74,174.26,-2.005,20.113,1,1,0,5.746,57.39,0,1,10,2012
30-11-2012,1137.78,321.63656,360.8228394,487.875,477.5,0.733,28.404,0.123,17.217,-3.41,-6.275,-8.552,-13.421,0.0,9.77,1.352,482.69,8.4,104.6296386,3652.769555,10.68557025,-0.3,5.108,100.42,162.59,174.97,-0.702,22.237,1,1,0,5.732,57.15,0,1,11,2012
31-12-2012,1158.64,308.64512,347.9625549,472.8333333,477.5,-3.564,29.34,-4.039,19.33,1.833,-3.71,-3.083,-3.257,0.0,6.111,1.359,475.17,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,158.98,168.3,-2.22,23.859,1,1,0,5.638,59.42,0,1,12,2012
31-01-2013,1192.35,303.1336,335.4697071,462.25,395.0,-3.59,22.036,-1.786,11.101,2.909,-1.967,-2.238,2.404,-17.277,-20.202,1.378,428.62,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,157.38,163.85,-1.006,15.959,1,1,0,5.644,61.03,0,1,1,2013
28-02-2013,1173.48,302.73992,318.9350556,464.5,395.0,-4.929,14.819,-0.13,8.331,-1.583,-6.055,0.487,6.659,0.0,-20.202,1.456,429.75,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,154.02,159.96,-2.135,11.199,1,1,0,5.695,62.52,0,1,2,2013
31-03-2013,1117.43,309.0388,309.7491381,467.625,395.0,-2.88,9.113,2.081,10.098,-4.776,-13.066,0.673,5.588,0.0,-20.202,1.51,431.31,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,151.57,159.67,-1.591,9.656,1,1,0,5.712,62.63,0,1,3,2013
30-04-2013,1094.52,279.90648,308.2793913,461.125,395.0,-0.474,15.754,-9.427,2.155,-2.05,-16.378,-1.39,-3.53,0.0,-17.277,1.496,428.06,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,144.83,150.96,-4.447,8.091,1,1,0,5.843,66.24,0,1,4,2013
31-05-2013,1073.2,295.5375444,319.669929,421.25,395.0,3.695,20.923,5.584,9.752,-1.948,-12.072,-8.647,-14.118,0.0,-17.277,1.318,408.12,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,148.71,158.06,2.679,14.653,1,1,0,5.785,63.27,0,1,5,2013
30-06-2013,1037.75,298.40944,313.4235051,424.125,395.0,-1.954,13.481,0.972,11.635,-3.303,-12.199,0.682,-15.45,0.0,-17.277,1.353,409.56,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,146.87,157.45,-1.237,12.464,1,1,0,5.806,63.51,0,1,6,2013
31-07-2013,990.31,279.5128,304.6050243,409.625,395.0,-2.814,-11.884,-6.332,-16.076,-4.571,-20.103,-3.419,-6.237,0.0,41.324,1.345,402.31,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,139.99,150.0,-4.684,-14.188,1,1,0,2.0,66.67,0,1,7,2013
31-08-2013,994.65,238.7356045,305.3398977,400.375,395.0,0.241,-12.61,-14.589,-28.09,0.438,-20.445,-2.258,-20.639,0.0,-17.277,1.311,397.69,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,132.46,138.45,-5.379,-21.035,1,1,0,2.2,72.23,0,1,8,2013
30-09-2013,1019.72,207.405387,307.5077742,374.8,395.0,0.71,-12.991,-13.123,-35.357,2.52,-20.393,-6.388,-28.931,0.0,-17.277,1.219,384.9,8.1,99.2802439,3615.688508,10.63223549,-0.3,-5.349,-37.081,127.8,129.94,-3.518,-24.912,1,0,0,2.172,76.96,0,0,9,2013
